14.63993647;45.96393348;505091;Brvace
14.63993647;45.96393348;505092;Brvace
14.54499903;46.06214954;203141;BTC-Emporium
14.54496999;46.06178418;203142;BTC-Emporium
14.54858977;46.06562608;203131;BTC-Kolosej
14.54773702;46.06593495;203132;BTC-Kolosej
14.54423697;46.06566051;203121;BTC-tržnica
14.54397405;46.06549373;203122;BTC-tržnica
14.54187937;46.06836274;203111;BTC-uprava
14.54203023;46.06817961;203112;BTC-uprava
14.50886662;46.17325903;826031;Bukovica pri Vod.Anzel
14.50886662;46.17325903;826032;Bukovica pri Vod.Anzel
14.50634657;46.17628037;826021;Bukovica pri Vod.Plevec
14.50634657;46.17628037;826022;Bukovica pri Vod.Plevec
14.23602411;46.03325213;726071;Butajnova
14.23602411;46.03325213;726072;Butajnova
14.25875955;46.04254314;726061;Butajnova Čamernik
14.25875955;46.04254314;726062;Butajnova Čamernik
14.26901913;46.04495744;726051;Butajnova Setnik
14.26901913;46.04495744;726052;Butajnova Setnik
14.49851772;46.05103718;602011;Cankarjev dom
14.49701812;46.05009691;602012;Cankarjev dom
14.49078314;46.00570132;614041;Capuder
14.49036093;46.00592668;614042;Capuder
14.54613282;46.09659509;104091;Cesta na Brod
14.5470075;46.09606062;104092;Cesta na Brod
14.58941315;46.05402136;304091;Cesta na Vevče
14.58964863;46.05378707;304092;Cesta na Vevče
14.56991072;46.04464831;404021;Cesta v Bizovik
14.57028474;46.04444288;404022;Cesta v Bizovik
14.60249289;46.04028308;404071;Cesta v Zavoglje
14.60328436;46.03996304;404072;Cesta v Zavoglje
14.48090961;46.04595736;703021;Cesta XV
14.48027741;46.0466046;703022;Cesta XV
14.69232164;45.8580456;527011;Cesta/Dobrepolju
14.69232164;45.8580456;527012;Cesta/Dobrepolju
14.56590717;46.05517909;304041;Chengdujska
14.56745855;46.05481992;304042;Chengdujska
14.63221859;45.96721572;505081;Cikava
14.63221859;45.96721572;505082;Cikava
14.53501622;46.07768945;203201;Clevelandska
14.47171847;46.07839202;803111;Čebelarska
14.47159547;46.07892625;803112;Čebelarska
14.51214275;46.08998773;103121;Čerinova
14.51244481;46.09028242;103122;Čerinova
14.85059421;45.86157179;528061;Češnjice pri Zagradcu
14.85059421;45.86157179;528062;Češnjice pri Zagradcu
14.25416321;46.08847336;737041;Črni Vrh
14.25416321;46.08847336;737042;Črni Vrh
14.27086382;46.08505377;737031;Črni Vrh nad Vrhovci
14.27086382;46.08505377;737032;Črni Vrh nad Vrhovci
14.53642009;46.10427971;104161;Črnuče
14.69980433;45.89162769;526051;Čušperk
14.69980433;45.89162769;526052;Čušperk
14.42432344;45.95279685;746021;D.Brezovica Baša
14.42432344;45.95279685;746022;D.Brezovica Baša
14.42894009;45.94979217;746031;D.Brezovica Landovec
14.42894009;45.94979217;746032;D.Brezovica Landovec
14.34215203;46.0603592;725111;D.vas pri Polh.G.
14.34215203;46.0603592;725112;D.vas pri Polh.G.
14.50529837;46.05412;600032;Dalmatinova
14.83300995;45.85668884;528091;Dečja vas pri Zagradcu
14.83300995;45.85668884;528092;Dečja vas pri Zagradcu
14.86115527;45.93211048;508011;Dob/Šentvidu
14.86115527;45.93211048;508012;Dob/Šentvidu
14.54562855;46.1113472;104231;Dobrava/Črnučah
14.5460844;46.11127472;104232;Dobrava/Črnučah
14.53215139;45.94682691;605031;Dobravica K
14.53215139;45.94682691;605032;Dobravica K
14.41753892;46.05424143;725011;Dobrova
14.41753892;46.05424143;725012;Dobrova
14.40641347;46.04713245;715061;Dobrova graben
14.40641347;46.04713245;715062;Dobrova graben
14.3812398;46.04093491;715081;Dobrova Maček
14.3812398;46.04093491;715082;Dobrova Maček
14.37040674;46.03802816;715091;Dobrova Skodlar
14.37040674;46.03802816;715092;Dobrova Skodlar
14.3930083;46.04229349;715071;Dobrova vodomet
14.3930083;46.04229349;715072;Dobrova vodomet
14.57961076;46.04321984;404031;Dobrunje
14.58010067;46.04297266;404032;Dobrunje
14.5891128;46.03827904;404141;Dobrunje pod Urhom
14.58928348;46.03811013;404142;Dobrunje pod Urhom
14.47670707;46.18164648;825071;Dobruša lipa
